/cropped/4091/peakpoint/063.bmp,32,128,42,163,vessel
/cropped/4091/peakpoint/064.bmp,28,178,42,206,vessel
/cropped/4093/peakpoint/055.bmp,17,100,29,130,vessel
/cropped/4093/peakpoint/056.bmp,19,108,29,137,vessel
/cropped/4093/peakpoint/057.bmp,21,119,30,149,vessel
/cropped/4093/peakpoint/058.bmp,20,132,33,162,vessel
/cropped/4093/peakpoint/059.bmp,21,136,33,170,vessel
/cropped/4093/peakpoint/059.bmp,26,108,43,134,vessel
/cropped/4093/peakpoint/060.bmp,21,112,41,141,vessel
/cropped/4093/peakpoint/061.bmp,21,120,44,152,vessel
/cropped/4093/peakpoint/062.bmp,24,123,44,154,vessel
/cropped/4093/peakpoint/063.bmp,29,174,40,205,vessel
/cropped/4093/peakpoint/064.bmp,29,187,41,216,vessel
/cropped/4093/peakpoint/065.bmp,27,185,39,221,vessel
/cropped/4094/peakpoint/055.bmp,16,94,29,121,vessel
/cropped/4094/peakpoint/056.bmp,19,56,31,89,vessel
/cropped/4094/peakpoint/057.bmp,19,68,31,96,vessel
/cropped/4094/peakpoint/058.bmp,18,78,31,107,vessel
/cropped/4094/peakpoint/059.bmp,22,85,35,110,vessel
/cropped/4094/peakpoint/060.bmp,20,91,34,124,vessel
/cropped/4094/peakpoint/060.bmp,25,62,41,86,vessel
/cropped/4094/peakpoint/061.bmp,21,67,45,101,vessel
/cropped/4094/peakpoint/062.bmp,22,76,42,106,vessel
/cropped/4094/peakpoint/063.bmp,27,82,42,117,vessel
/cropped/4094/peakpoint/064.bmp,29,136,43,163,vessel
/cropped/4094/peakpoint/065.bmp,34,142,40,174,vessel
/cropped/4094/peakpoint/069.bmp,84,156,97,184,vessel
/cropped/4094/peakpoint/073.bmp,78,175,99,224,vessel
/cropped/4094/peakpoint/074.bmp,78,187,101,237,vessel
/cropped/4094/peakpoint/075.bmp,78,197,105,234,vessel
/cropped/4094/peakpoint/076.bmp,80,199,104,238,vessel
/cropped/4094/peakpoint/077.bmp,82,217,103,240,vessel
/cropped/4101/peakpoint/055.bmp,10,154,22,184,vessel
/cropped/4101/peakpoint/056.bmp,11,164,25,195,vessel
/cropped/4101/peakpoint/057.bmp,15,176,26,203,vessel
/cropped/4101/peakpoint/058.bmp,12,178,23,214,vessel
/cropped/4101/peakpoint/059.bmp,15,182,26,215,vessel
/cropped/4101/peakpoint/060.bmp,15,185,27,213,vessel
/cropped/4101/peakpoint/061.bmp,18,157,37,191,vessel
/cropped/4101/peakpoint/062.bmp,16,163,38,197,vessel
/cropped/4101/peakpoint/063.bmp,20,211,33,235,vessel
/cropped/4101/peakpoint/063.bmp,18,165,39,208,vessel
/cropped/4101/peakpoint/064.bmp,23,218,35,241,vessel
/cropped/4101/peakpoint/065.bmp,23,215,38,241,vessel
/cropped/4102/peakpoint/055.bmp,19,43,32,79,vessel
/cropped/4102/peakpoint/056.bmp,21,56,31,94,vessel
/cropped/4102/peakpoint/057.bmp,22,69,33,98,vessel
/cropped/4102/peakpoint/058.bmp,21,77,35,113,vessel
/cropped/4102/peakpoint/059.bmp,23,86,36,127,vessel
/cropped/4102/peakpoint/060.bmp,23,100,36,131,vessel
/cropped/4102/peakpoint/060.bmp,27,67,47,100,vessel
/cropped/4102/peakpoint/061.bmp,26,73,48,112,vessel
/cropped/4102/peakpoint/062.bmp,23,83,49,122,vessel
/cropped/4102/peakpoint/063.bmp,26,88,47,130,vessel
/cropped/4102/peakpoint/064.bmp,30,104,46,144,vessel
/cropped/4102/peakpoint/065.bmp,30,150,45,182,vessel
/cropped/4102/peakpoint/066.bmp,33,165,47,193,vessel
/cropped/4102/peakpoint/070.bmp,81,164,102,214,vessel
/cropped/4102/peakpoint/072.bmp,79,180,102,224,vessel
/cropped/4102/peakpoint/073.bmp,80,178,98,226,vessel
/cropped/4102/peakpoint/074.bmp,78,194,104,237,vessel
/cropped/4102/peakpoint/075.bmp,81,205,107,238,vessel
/cropped/4102/peakpoint/076.bmp,85,210,106,240,vessel
/cropped/4102/peakpoint/077.bmp,86,222,109,239,vessel
/cropped/4103/peakpoint/056.bmp,21,71,32,103,vessel
/cropped/4103/peakpoint/057.bmp,23,82,36,114,vessel
/cropped/4103/peakpoint/058.bmp,21,96,34,127,vessel
/cropped/4103/peakpoint/059.bmp,23,98,36,132,vessel
/cropped/4103/peakpoint/060.bmp,18,82,48,115,vessel
/cropped/4103/peakpoint/061.bmp,21,85,48,122,vessel
/cropped/4103/peakpoint/062.bmp,21,90,44,131,vessel
/cropped/4103/peakpoint/063.bmp,23,100,48,143,vessel
/cropped/4103/peakpoint/064.bmp,29,106,48,151,vessel
/cropped/4103/peakpoint/065.bmp,30,163,44,191,vessel
/cropped/4103/peakpoint/072.bmp,77,189,99,231,vessel
/cropped/4103/peakpoint/073.bmp,77,190,103,236,vessel
/cropped/4103/peakpoint/074.bmp,79,199,106,238,vessel
/cropped/4103/peakpoint/075.bmp,79,204,106,239,vessel
/cropped/4103/peakpoint/076.bmp,81,209,105,239,vessel
/cropped/4103/peakpoint/077.bmp,87,219,105,240,vessel
/cropped/4103/peakpoint/055.bmp,19,61,30,91,vessel
/cropped/4104/peakpoint/055.bmp,17,79,28,109,vessel
/cropped/4104/peakpoint/056.bmp,16,85,29,113,vessel
/cropped/4104/peakpoint/057.bmp,19,104,30,139,vessel
/cropped/4104/peakpoint/058.bmp,17,110,32,137,vessel
/cropped/4104/peakpoint/059.bmp,20,121,32,149,vessel
/cropped/4104/peakpoint/060.bmp,19,126,33,154,vessel
/cropped/4104/peakpoint/061.bmp,19,106,44,136,vessel
/cropped/4104/peakpoint/062.bmp,12,107,42,136,vessel
/cropped/4104/peakpoint/063.bmp,21,121,43,157,vessel
/cropped/4104/peakpoint/064.bmp,29,130,44,167,vessel
/cropped/4104/peakpoint/065.bmp,27,173,39,209,vessel
/cropped/4104/peakpoint/071.bmp,75,196,91,236,vessel
/cropped/4104/peakpoint/072.bmp,74,195,88,236,vessel
/cropped/4104/peakpoint/073.bmp,78,203,91,239,vessel
/cropped/4104/peakpoint/074.bmp,77,212,95,238,vessel
/cropped/4104/peakpoint/075.bmp,79,222,99,239,vessel
/cropped/4104/peakpoint/076.bmp,77,223,95,239,vessel
/cropped/4104/peakpoint/079.bmp,81,200,107,234,vessel
/cropped/5171/peakpoint/030.bmp,17,212,40,238,vessel
/cropped/5171/peakpoint/031.bmp,15,224,40,239,vessel
/cropped/5171/peakpoint/034.bmp,21,200,44,242,vessel
/cropped/5171/peakpoint/035.bmp,25,218,45,242,vessel
/cropped/5171/nopeakpoint/021.bmp,3,79,20,134,vessel
/cropped/5171/nopeakpoint/022.bmp,3,94,23,151,vessel
/cropped/5171/nopeakpoint/023.bmp,3,111,23,166,vessel
/cropped/5171/nopeakpoint/024.bmp,4,124,29,188,vessel
/cropped/5171/nopeakpoint/025.bmp,3,140,33,203,vessel
/cropped/5171/nopeakpoint/026.bmp,4,151,33,221,vessel
/cropped/5171/nopeakpoint/027.bmp,5,167,37,229,vessel
/cropped/5171/nopeakpoint/028.bmp,9,181,39,234,vessel
/cropped/5171/nopeakpoint/029.bmp,12,198,40,238,vessel
/cropped/5172/nopeakpoint/021.bmp,3,78,17,131,vessel
/cropped/5172/nopeakpoint/022.bmp,4,96,23,148,vessel
/cropped/5172/nopeakpoint/023.bmp,3,110,27,172,vessel
/cropped/5172/nopeakpoint/024.bmp,3,124,29,180,vessel
/cropped/5172/nopeakpoint/025.bmp,4,140,35,204,vessel
/cropped/5172/nopeakpoint/026.bmp,6,151,38,212,vessel
/cropped/5172/nopeakpoint/027.bmp,7,163,38,227,vessel
/cropped/5172/peakpoint/028.bmp,12,177,39,237,vessel
/cropped/5172/peakpoint/029.bmp,15,196,41,237,vessel
/cropped/5172/peakpoint/030.bmp,18,211,44,239,vessel
/cropped/5172/peakpoint/031.bmp,24,227,42,239,vessel
/cropped/5172/peakpoint/034.bmp,26,203,45,238,vessel
/cropped/5173/nopeakpoint/021.bmp,4,29,21,91,vessel
/cropped/5173/nopeakpoint/022.bmp,3,43,28,109,vessel
/cropped/5173/nopeakpoint/023.bmp,4,58,28,122,vessel
/cropped/5173/nopeakpoint/024.bmp,3,75,29,137,vessel
/cropped/5173/peakpoint/025.bmp,3,89,32,151,vessel
/cropped/5173/peakpoint/026.bmp,5,100,36,167,vessel
/cropped/5173/peakpoint/027.bmp,8,113,39,180,vessel
/cropped/5173/peakpoint/028.bmp,9,130,41,203,vessel
/cropped/5173/peakpoint/029.bmp,14,146,43,220,vessel
/cropped/5173/peakpoint/030.bmp,14,162,49,235,vessel
/cropped/5173/peakpoint/031.bmp,21,178,48,237,vessel
/cropped/5173/peakpoint/032.bmp,22,194,46,237,vessel
/cropped/5173/peakpoint/033.bmp,24,208,51,239,vessel
/cropped/5173/peakpoint/034.bmp,23,214,47,239,vessel
/cropped/5173/peakpoint/035.bmp,25,220,46,239,vessel
/cropped/5181/nopeakpoint/021.bmp,3,20,18,86,vessel
/cropped/5181/peakpoint/022.bmp,3,38,23,92,vessel
/cropped/5181/peakpoint/023.bmp,3,52,23,113,vessel
/cropped/5181/peakpoint/024.bmp,5,67,30,134,vessel
/cropped/5181/peakpoint/025.bmp,3,80,33,145,vessel
/cropped/5181/peakpoint/026.bmp,5,92,38,163,vessel
/cropped/5181/peakpoint/027.bmp,8,107,40,181,vessel
/cropped/5181/peakpoint/028.bmp,11,121,43,191,vessel
/cropped/5181/peakpoint/029.bmp,16,137,45,218,vessel
/cropped/5181/peakpoint/030.bmp,19,152,45,224,vessel
/cropped/5181/peakpoint/031.bmp,18,163,48,237,vessel
/cropped/5181/peakpoint/032.bmp,22,181,48,239,vessel
/cropped/5181/peakpoint/033.bmp,20,200,48,241,vessel
/cropped/5181/peakpoint/034.bmp,26,215,47,239,vessel
/cropped/5191/peakpoint/026.bmp,3,104,19,174,vessel
/cropped/5191/peakpoint/027.bmp,2,112,20,178,vessel
/cropped/5191/peakpoint/028.bmp,4,127,26,202,vessel
/cropped/5191/peakpoint/029.bmp,3,140,28,214,vessel
/cropped/5191/peakpoint/030.bmp,3,152,30,232,vessel
/cropped/5191/peakpoint/031.bmp,6,164,32,238,vessel
/cropped/5191/peakpoint/032.bmp,10,185,33,239,vessel
/cropped/5191/peakpoint/033.bmp,22,198,46,238,vessel
/cropped/5191/peakpoint/034.bmp,27,215,47,239,vessel
/cropped/5211/peakpoint/024.bmp,3,26,28,98,vessel
/cropped/5211/peakpoint/025.bmp,3,45,28,108,vessel
/cropped/5211/peakpoint/026.bmp,5,56,32,122,vessel
/cropped/5211/peakpoint/027.bmp,8,74,35,142,vessel
/cropped/5211/peakpoint/028.bmp,11,88,41,161,vessel
/cropped/5211/peakpoint/029.bmp,14,97,44,178,vessel
/cropped/5211/peakpoint/030.bmp,15,113,46,199,vessel
/cropped/5211/peakpoint/031.bmp,17,134,47,211,vessel
/cropped/5211/peakpoint/032.bmp,23,152,48,224,vessel
/cropped/5211/peakpoint/033.bmp,21,168,47,239,vessel
/cropped/5211/peakpoint/034.bmp,26,215,45,239,vessel
/cropped/5231/peakpoint/023.bmp,3,15,25,74,vessel
/cropped/5231/peakpoint/024.bmp,4,23,29,100,vessel
/cropped/5231/peakpoint/025.bmp,5,40,32,112,vessel
/cropped/5231/peakpoint/026.bmp,5,55,32,115,vessel
/cropped/5231/peakpoint/027.bmp,9,70,38,140,vessel
/cropped/5231/peakpoint/028.bmp,11,80,43,154,vessel
/cropped/5231/peakpoint/029.bmp,12,101,42,173,vessel
/cropped/5231/peakpoint/030.bmp,18,113,47,196,vessel
/cropped/5231/peakpoint/031.bmp,18,130,48,206,vessel
/cropped/5231/peakpoint/032.bmp,21,145,49,224,vessel
/cropped/5231/peakpoint/033.bmp,24,168,49,233,vessel
/cropped/5231/peakpoint/034.bmp,31,217,48,242,vessel
/cropped/5241/peakpoint/030.bmp,3,8,20,82,vessel
/cropped/5241/peakpoint/031.bmp,3,21,21,88,vessel
/cropped/5241/peakpoint/032.bmp,5,35,28,107,vessel
/cropped/5241/peakpoint/033.bmp,3,46,28,108,vessel
/cropped/5241/peakpoint/034.bmp,5,65,35,131,vessel
/cropped/5241/peakpoint/035.bmp,3,76,35,146,vessel
/cropped/5241/peakpoint/036.bmp,9,92,37,160,vessel
/cropped/5241/peakpoint/037.bmp,13,105,42,176,vessel
/cropped/5241/peakpoint/038.bmp,12,120,41,185,vessel
/cropped/5241/peakpoint/039.bmp,14,130,43,204,vessel
/cropped/5241/peakpoint/040.bmp,15,148,45,221,vessel
/cropped/5241/peakpoint/041.bmp,18,169,48,238,vessel
/cropped/5241/peakpoint/042.bmp,21,182,47,238,vessel
/cropped/5241/peakpoint/043.bmp,24,203,44,240,vessel
/cropped/5241/peakpoint/044.bmp,24,225,41,241,vessel
/cropped/5261/peakpoint/032.bmp,3,14,28,79,vessel
/cropped/5261/peakpoint/033.bmp,3,31,33,96,vessel
/cropped/5261/peakpoint/034.bmp,3,44,38,113,vessel
/cropped/5261/peakpoint/035.bmp,5,59,36,129,vessel
/cropped/5261/peakpoint/036.bmp,5,76,37,147,vessel
/cropped/5261/peakpoint/037.bmp,10,94,41,172,vessel
/cropped/5261/peakpoint/038.bmp,13,100,42,181,vessel
/cropped/5261/peakpoint/039.bmp,15,121,42,199,vessel
/cropped/5261/peakpoint/040.bmp,17,138,48,212,vessel
/cropped/5261/peakpoint/041.bmp,21,153,48,233,vessel
/cropped/5261/peakpoint/042.bmp,20,172,51,235,vessel
/cropped/5261/peakpoint/043.bmp,26,188,48,238,vessel
/cropped/5261/peakpoint/044.bmp,25,209,42,241,vessel
/cropped/5262/peakpoint/033.bmp,3,12,27,82,vessel
/cropped/5262/peakpoint/034.bmp,3,29,30,102,vessel
/cropped/5262/peakpoint/035.bmp,3,40,31,104,vessel
/cropped/5262/peakpoint/036.bmp,6,53,35,127,vessel
/cropped/5262/peakpoint/037.bmp,9,68,38,147,vessel
/cropped/5262/peakpoint/038.bmp,13,87,41,161,vessel
/cropped/5262/peakpoint/039.bmp,15,103,44,177,vessel
/cropped/5262/peakpoint/040.bmp,15,115,41,199,vessel
/cropped/5262/peakpoint/041.bmp,17,129,45,214,vessel
/cropped/5262/peakpoint/042.bmp,18,144,44,225,vessel
/cropped/5262/peakpoint/043.bmp,21,166,45,239,vessel
/cropped/5262/peakpoint/044.bmp,25,179,45,241,vessel
/cropped/5271/peakpoint/032.bmp,3,6,23,72,vessel
/cropped/5271/peakpoint/033.bmp,3,17,26,91,vessel
/cropped/5271/peakpoint/034.bmp,3,32,30,101,vessel
/cropped/5271/peakpoint/035.bmp,3,48,28,110,vessel
/cropped/5271/peakpoint/036.bmp,7,61,35,134,vessel
/cropped/5271/peakpoint/037.bmp,7,75,35,147,vessel
/cropped/5271/peakpoint/038.bmp,13,86,38,166,vessel
/cropped/5271/peakpoint/039.bmp,14,106,42,187,vessel
/cropped/5271/peakpoint/040.bmp,15,120,45,202,vessel
/cropped/5271/peakpoint/041.bmp,18,134,45,216,vessel
/cropped/5271/peakpoint/042.bmp,21,151,45,233,vessel
/cropped/5271/peakpoint/043.bmp,23,162,42,235,vessel
/cropped/5271/peakpoint/044.bmp,24,187,42,232,vessel
cropped/5201/peakpoint/022.bmp,3,8,24,66,vessel
cropped/5201/peakpoint/023.bmp,4,23,26,83,vessel
cropped/5201/peakpoint/024.bmp,4,35,30,100,vessel
cropped/5201/peakpoint/025.bmp,3,50,38,113,vessel
cropped/5201/peakpoint/026.bmp,5,61,39,125,vessel
cropped/5201/peakpoint/027.bmp,9,75,39,145,vessel
cropped/5201/peakpoint/028.bmp,13,92,42,169,vessel
cropped/5201/peakpoint/029.bmp,15,107,44,179,vessel
cropped/5201/peakpoint/030.bmp,20,123,47,204,vessel
cropped/5201/peakpoint/031.bmp,21,142,48,215,vessel
cropped/5201/peakpoint/032.bmp,21,155,47,229,vessel
cropped/5201/peakpoint/033.bmp,26,166,48,239,vessel
cropped/5201/peakpoint/034.bmp,26,183,48,239,vessel
